Date,AAPL,CAT,JNJ,JPM,KO,MSFT,NVDA,SPY,V,WMT,XOM
2018-02-09,0.012231334164904517,0.022056463079382693,0.02508683864583472,0.020022309375621772,0.000696246117133148,0.037289730078026606,0.06693599132971784,0.015021758041084077,0.02160529606372541,-0.006498818334353618,0.006374388067392767
2018-02-12,0.04027904347545985,0.02064209720233645,0.00571306663966098,0.015448894272394487,0.019476037392188505,0.010773324856838684,-0.017451023888257478,0.014684457735333556,0.01848378174555898,0.0018116077728229651,0.008445762791471578
2018-02-13,0.010017561297979816,0.011031229914671536,-0.0023795891534448277,0.006175058774867681,0.00500346311165667,0.00785369362732835,0.020172882597212283,0.002487200774418774,-0.0010131809905018496,0.014364467890616517,-0.001570620365799802
2018-02-14,0.018437508869844965,0.02656397149364942,-0.002231487161842405,0.023125435831945484,-0.0020364308191013203,0.01565817173446371,0.03778540938267927,0.013496554655057835,0.020954905110980304,0.007130119705859306,0.0020972137172734495
2018-02-15,0.033578275573226346,0.012146994174532244,0.012030356949062737,0.004173041197683247,0.015419400495238378,0.020372194008179356,0.021042121998330554,0.012759787916468701,0.013762264100364519,0.015044301364714574,-0.0032697948854334413
2018-02-16,-0.0032373064880950597,-0.02306522351737661,0.014630989114662762,-0.007185589107824408,0.004466133601649158,-0.007122681409721832,-0.01079111836152491,0.0002931516340674012,-0.0035165041477284165,0.015014933340754766,0.004329932155779703
2018-02-20,-0.0033634742755107583,-0.004670904989879654,-0.017123436022469463,0.00026174679602464224,-0.022009622772837134,0.00782579206690004,0.021489968396779302,-0.00626142391501594,0.001312877390055478,-0.10183223088738869,-0.010321325803826498
2018-02-21,-0.004539047497991389,-0.002121657532369814,-0.0073356160032170825,0.00418418009748156,-0.01477602506017095,-0.013265675217430384,-0.030392326208399156,-0.004973803078768935,-0.012949504063026418,-0.02752110836229571,-0.01135289544946616
2018-02-22,0.008359151363486639,0.023384922681636278,0.0,-0.0018229512363662215,0.00415296811674537,0.002623229893163659,0.00327324874555579,0.0012953472088537143,-0.00041501944845712124,0.01365803210388794,0.012952161246703842
2018-02-23,0.017391595197659537,0.02234680650739662,0.016242067772977764,0.020264321952654152,0.011948528259480895,0.025400698089525386,0.015610236069863337,0.01593994011675437,0.021182972182084647,0.0012936147163524758,0.022014184434308026
2018-02-26,0.01977206861686276,0.00788124962318415,0.006784413077255191,0.012445682956300885,-0.0002271659120937075,0.014458930796149794,0.002642870499973249,0.011611960705474322,0.013503387732618277,0.0024761312043772854,0.016897161991100917
2018-02-27,-0.0032411087007379047,-0.014845249820264805,-0.0030285739621883634,-0.011871765763014297,-0.0093117505595387,-0.012785663869704922,-0.0021086293987173654,-0.012486252082319016,-0.009792106779335508,-0.017182125524195402,-0.016996872099023896
2018-02-28,-0.0015133053339957403,-0.04111375374410109,-0.013594903381533352,-0.01584841194637765,-0.009170034758893775,-0.004564914785645469,-0.016499977490333828,-0.010129870870145274,-0.003485500429602273,-0.016499121376216452,-0.022709654873312668
2018-03-01,-0.01751634492658516,-0.028455182161188586,-0.020018370853035927,-0.01792218459613726,0.004858927118044143,-0.009811050753798178,-0.040454549876863144,-0.014541048574261861,-0.02066028159590194,-0.010332056585080074,-0.007129973867496919
2018-03-02,0.0069143923006083075,-0.025627020401764455,0.012099514969751146,-0.0009699203893261954,0.006677256749121785,0.002154020312422178,0.018646632338282343,0.00515487077015897,0.003073103775730779,-0.0034801451780530623,0.004654900424683417
2018-03-05,0.003461864335649212,0.03238139205768498,0.007529626589801053,0.015354805141485128,0.003888838529701788,0.0063405058411709625,-0.003762408032518816,0.011558307026920955,0.009190865425805272,0.013630630844663427,0.00952975781405141
2018-03-06,-0.0008483020951837172,0.01740323645050168,-0.012096278740605704,0.0008693303258722196,0.0009108646603157577,-0.0034171267280810325,0.027625526967700376,0.0025348220346887995,-0.006727984192045899,-0.01022447950960692,-0.0011800472033351994
2018-03-07,-0.009283220562733896,-0.014569156051967624,0.006395241151268882,-0.003733958396909598,-0.002503727364131181,0.005786545581677016,-0.0013213272660662634,-0.00036649758563178647,0.006525693855354842,-0.014821434213953877,-0.025203526997238934
2018-03-08,0.010912747789073585,0.013728523505009083,0.02340381475161868,8.684902791311622e-05,0.01437639649469924,0.006072756623646702,-0.002729062629748924,0.004838853658988729,0.0030364021295017363,0.008025746326912664,-0.0018850087447404018
2018-03-09,0.017180957937722452,0.030340271482488745,0.013175708357702431,0.028760731081728386,0.008324266902338007,0.022344700537241025,0.01720728066504451,0.01740255565021398,0.01873682457478343,0.009099327042394911,0.005936182354423725
2018-03-12,0.009667768275174238,-0.02369645516957264,-0.008744477264617023,-0.003219245801048154,-0.006470398215892903,0.0023824929463296396,0.01805722400270038,-0.0012553136270928578,-0.002168433669594294,-0.0073265138067321045,0.009120238100612577
2018-03-13,-0.009630291607108044,-0.005242171229574266,0.012968351043746607,-0.011983683227590913,0.0008984422730788921,-0.024387833824485505,-0.008207744810787898,-0.006462310262657867,-0.008371036440339874,0.002611498493828357,-0.009436496008603856
2018-03-14,-0.008501433778212664,-0.0074830516834395455,-0.015109593794174203,-0.011182723987443466,-0.009054147158631065,-0.005931615956657477,0.004157584488988286,-0.00513155663310505,-0.005032424553491954,-0.007134743620625716,-0.012478229383134254
2018-03-15,0.001176877459285297,0.01330788418953266,0.005592148220610049,0.0025228869748468163,-0.0025123342573638574,0.003516139602141699,0.002412377803207022,-0.0010897645657756971,0.006771072694416569,-0.0018248031976995094,0.011141559632408482
2018-03-16,-0.00352648214051432,0.012227920583513185,0.004659705846614903,0.001735362859027978,-0.004808774324351561,0.004459422879775188,0.0045721234832472035,0.0010842538904836108,0.00907560904931648,0.018969020873035758,0.009406037208910645
2018-03-19,-0.01527908117537402,-0.027547410627737245,-0.025733053454219834,-0.007882625018622136,-0.0046019038654838695,-0.01807611586752489,-0.037847439130639815,-0.013530065953894499,-0.010600183741970914,-0.01928904953614019,-0.012912871175995044
2018-03-20,-0.0003424855662823578,0.012553215680816576,0.0074478265079989114,0.0009601864759434253,-0.0023114759930067397,0.0025843191485048767,0.035601633647723396,0.0017005027459247035,0.013797861173074466,0.005717375843834471,-0.0021579483973713787
2018-03-21,-0.02265464013618035,0.011294471894480962,-0.00015229338498901068,0.0008722645934455819,-0.0037071806847035482,-0.006979783295449793,-0.004086844656369215,-0.0019193857965449368,-0.01352982438156336,0.0026154313697968057,0.01419135590835019
2018-03-22,-0.01412967066670634,-0.05712420954651476,-0.02904213325034455,-0.04174637225955613,-0.0055816340274778,-0.029087465513785715,-0.026995365856347653,-0.024997055306465676,-0.02621345593194091,-0.011794385691045073,-0.02052250289276425
2018-03-23,-0.023156610179671744,-0.017767324798789508,-0.017899264384624525,-0.02673935235552438,-0.010055869775934534,-0.02906777465436572,-0.03671709572541437,-0.021314395607909375,-0.024918514043232753,-0.01973811128780567,-0.008299255498025793
2018-03-26,0.047471996886216505,0.03395917593018649,0.01830554450883848,0.03083784215237184,0.008504621726049821,0.07570554492180115,0.0494057551687439,0.027358956815074942,0.031111015919822016,0.024350340848087404,0.015228444073517755
2018-03-27,-0.02564168414283463,-0.014745831938530407,-0.0014130204014506376,-0.01939963170082748,0.0046847925922299805,-0.045958732215718334,-0.07755279989087649,-0.01701180258736834,-0.026856875676172676,-0.01657159596021618,-0.004054252169891526
2018-03-28,-0.011048875634014022,-0.01245000292834908,0.001886567572584985,-0.0015716411595317892,0.010025847565849011,-0.0008942136120315691,-0.018490378839942978,-0.002954795351192807,-0.0034921222921023842,0.01998843381883786,-0.012075922355539559
2018-03-29,0.007809297410227067,0.015293378340187846,0.00549233427628204,0.018240803948417206,0.0025390107176193055,0.021031111360164223,0.04626171316564309,0.01277725335225166,0.022480707087897178,0.013672058719999214,0.024722332474665265
2018-04-02,-0.006556708808450162,-0.02368002120121515,-0.028013837302803046,-0.01927804033844971,-0.017499495940524024,-0.03012996750925845,-0.045511415311268455,-0.02158427292265719,-0.010282813178305816,-0.03843998372277724,-0.01863044458242258
2018-04-03,0.010259392026566339,0.008131082920197263,0.030427086404600345,0.013722572023492807,0.016639694516635828,0.013443229620468955,0.019452449316124776,0.012817114749636538,0.006841788447309982,0.014611494393798496,0.024583441010993745
2018-04-04,0.0191223639801803,0.0008271456855428738,0.01604978934478818,0.015183705804307612,0.019824402172656352,0.02920509200680499,0.003949405610901513,0.010698772388578082,0.0051172746929917245,0.004838568566764678,-0.0019995643974265453
2018-04-05,0.006934394260265986,0.02031943370580014,0.002300472264475051,0.013130453218126004,0.003616903212914746,0.0005417176482465091,-0.02148132945448389,0.007892225650327989,0.01151848469853789,0.0067646846298712315,0.015359848558831768
2018-04-06,-0.025578637995582354,-0.03469904124117684,-0.019967725211018306,-0.02493739004970197,-0.010811051434825747,-0.02327343671237725,-0.03220733736039105,-0.022286101242838585,-0.02879794003700875,-0.012754734721090899,-0.015127492563974165
2018-04-09,0.009917681161434544,0.0006294195002052305,0.01077248778427986,0.012008520890740337,-0.00204915647069992,0.005984526867043094,0.005413997162076356,0.004928459681713848,0.009261095801673225,-0.004729480428001254,0.0
2018-04-10,0.018818138226642578,0.03501498876057618,0.005947077186172489,0.01911219277839149,0.0036505123763284075,0.023245678712530138,0.05802909257971156,0.01590053565794247,0.016247191177918507,0.001970276812194305,0.02938440099656714
2018-04-11,-0.004675544071411797,-0.008778052214810095,-0.00476001198483178,-0.01679852697387585,0.0,-0.010981812817906889,-0.007327429773646865,-0.005242380270724323,-0.007786608426304076,-0.006246148900159287,0.004670761906848453
2018-04-12,0.009858733584407364,0.022821659337058264,0.006171233524382647,0.024859761943232694,0.0009092248263196101,0.018723983057366,0.03695211422542788,0.008227273887799536,0.010769358890536873,-0.005587541844989552,-0.0027116473195106794
2018-04-13,0.003387937932977092,0.0005990814972671732,0.0014567253020951743,-0.027079363688641056,0.010901568308525622,-0.005342866265898527,-0.013214101447024618,-0.002933134531776016,-0.002642805612373289,0.00690604292811714,0.008028788500606954
2018-04-16,0.006238429911424204,0.012714318718980433,0.008727417924433434,-0.0008159327880875589,0.0038196414337701157,0.011710384145184882,-4.334914854764449e-05,0.00822161974233393,0.00935821171195017,0.00953278934556212,0.008992772222023104
2018-04-17,0.013764287728152969,0.007690104680074139,-0.009259194603691068,0.0,0.004476247267819922,0.020176178283087376,0.026135417606286238,0.010698570480337954,0.015753103984998074,0.012206289521778713,-0.002673744753948215
2018-04-18,-0.002244694189253882,0.01722010663780127,-0.02160245296006802,-0.008075776519468114,-0.008244450357743016,0.0038512354244943925,-0.004925662132627795,0.0007400948008196018,0.005492723142489719,-0.0037541413626468456,0.011362336270936524
2018-04-19,-0.028339721332211965,-0.0016033107234387778,-0.0013309545188295857,0.021954137069085666,-0.00449334492735165,-0.003421710170571246,-0.031010687402835968,-0.005547470323185033,-0.00417718918968768,0.00365436702566746,0.0025242966776859443
2018-04-20,-0.04097220889771258,-0.010779468138404913,-0.006977419207712887,-0.0022377576074884553,-0.012863357561794353,-0.011549156787815318,-0.0014408307678540622,-0.008479262494797246,0.0019359252877737543,-0.010354101773215385,-0.0052881686805537065
2018-04-23,-0.0028964093076607744,0.004828913594292716,0.0013417143313734226,-0.004844468852978845,0.005486751964684844,0.0036840500823391853,-0.02111854533095081,-0.0001499935522251139,0.0020935309658849377,-0.010117155555436352,0.007215108917109969
2018-04-24,-0.013919307634540967,-0.06201749623181518,-0.00504584521591156,-0.004687505505120648,-0.0206914361413727,-0.023387404491349573,-0.01197049231878966,-0.013467415214303502,-0.025630723692359192,0.004994074022477646,-0.015332500063629073
2018-04-25,0.004357645090170781,0.005192595174853931,0.00451686180900035,-0.0038039792459989563,-0.014859483871232926,-0.008698772377031538,-0.02052459149693131,0.0024717964138709636,-0.0004948002974534127,0.007396203147866265,0.014678047843935227
2018-04-26,0.0034831467815850115,0.007714076457383312,0.009861293638052215,0.0010001485489266049,0.007541809329711269,0.021124830232942315,0.039508908171959956,0.010165462511963375,0.04842833638187738,0.008833691122221543,0.017106482701004344
2018-04-27,-0.01157002365765758,-0.010867356818480167,0.0020310273720769434,-0.0063578446982665016,0.013099402103076363,0.016549785598531486,0.004928616971878297,0.0009388734428763534,-0.008419953447519557,-0.007391718727200347,-0.03796661345669694
2018-04-30,0.018112242011618207,-0.0024873827391680425,-0.013877180182330973,-0.005667372521368619,-0.0023088076163179094,-0.024003176754851085,-0.006318273554922649,-0.0076906576035379315,0.0069041152694209185,0.013403563863825019,-0.0005145090414694353
2018-05-01,0.023236069147139826,0.0004152212065888783,-0.003794461419843853,0.0,-0.014348802952208861,0.01582551758961337,0.009960244147102726,0.0017768421361270548,0.004965275247056589,-0.011869757564097916,-0.010289090292392111
2018-05-02,0.04417504510840198,-0.0038773840309884733,-0.019919221813274213,-0.007905723361638195,-0.012443848050541884,-0.01568425331137624,-0.0036543827826411857,-0.0067174716524083244,-0.008861956709238727,-0.012240971549288271,-0.0019494129351264045
2018-05-03,0.0018122246926659535,-0.0005562659061807418,-0.0038055427339191983,-0.0063007800099248445,-0.0040419005407474895,0.005988616626366516,0.0295172756306723,-0.0022036109410862315,0.006330051096461453,-0.001274065482966602,-0.0033855871089741862
2018-05-04,0.03923350211504695,0.018013952424822177,0.009428327827834204,0.011096280238076961,0.011219988774729517,0.011587143905500197,0.026052213763928744,0.012946650135110316,0.007705718891103608,0.015076003637389812,0.004703610737333719
2018-05-07,0.007234838411244393,0.02357024724881307,-0.004831304476131448,0.008669375558973957,-0.0051934518748831815,0.011139195011341751,0.04024103287255176,0.003382860287343137,0.00858325677708116,-0.023534884252072286,0.010923423803225862
2018-05-08,0.004806750816039873,0.0007341211623252963,-0.007929375562643726,0.014812021844206713,-0.007831721991778728,-0.00426110200313512,0.006916586552863091,0.0,0.00495127181327204,0.0031589599778498734,0.0045016728570967945
2018-05-09,0.007041148639676864,0.017875210874053415,0.007340226034813879,0.021803732482249538,-0.0007174450630054174,0.011794100526066442,0.021485534986537935,0.009666009774580209,0.007236081024990515,-0.03125741870312604,0.023562723208402137
2018-05-10,0.0143039285100246,0.008911475475197994,0.014897598361791164,0.00775965144315105,0.009574135829448105,0.010006177613973044,0.01700697825880937,0.009350894848859426,0.0012228551397015508,0.0018176206049098642,0.02239495424700877
2018-05-11,-0.003803288457762344,0.00578065547498019,0.015078100139503503,-0.0037624155793981595,-0.0009478911636308096,-0.00214485232477446,-0.021527853924233287,0.0030511980649099435,0.006259840683059181,0.008344169089273823,0.0046970377242512296
2018-05-14,-0.0023329574560418953,0.0027116968868050595,-0.009273868816077724,0.0003509634709149001,-0.0023734930425139966,0.0033777512030563894,0.003261286992572776,0.0004762353122711449,-0.004627791930756242,0.012113233632320641,0.006766796516895379
2018-05-15,-0.00908853097762441,-0.017323716937614253,-0.0073776810721549735,-0.007638142337231035,-0.007611657189129706,-0.007242895361252666,-0.03837755776196117,-0.006887095143760957,-0.0008382382014706646,0.0015406105302646633,-0.0004887391391394935
2018-05-16,0.009332716542062247,0.007929988146377243,0.0017581578947569731,0.0027425551296256234,-0.004074840742750663,0.002580274716298847,0.0018324971685770297,0.004205294219893352,-0.001601794838925641,0.01904863510041377,0.0028117076898004356
2018-05-17,-0.006323506308449911,-0.0007148294435316283,-0.011966297108836788,-0.003352815165382661,0.018050368078791124,-0.009984635883355075,0.0069106970442167626,-0.0008446587748333068,-0.005739287709749852,-0.01904093917247296,-0.0017068580098875685
2018-05-18,-0.0036367858512120765,0.0131426637683838,0.003148949091538178,-0.016200294923663816,-0.0028367689705873778,0.0018713716792961854,-0.007145841036531375,-0.002499969133040736,0.0,-0.010060477374365218,-0.007083492622015131
2018-05-21,0.00708495629929784,0.02061580265360874,-0.004185239123295825,0.009178259331138916,0.005452822016066117,0.012868696024980864,-0.006912036128465693,0.007518257307820075,0.00561843396930084,0.010401778477784562,0.012054086390586916
2018-05-22,-0.0025047003579511395,-0.017115622094594052,-0.00654713295874676,0.007668420418272204,-0.003772741015814818,-0.0010246563052657143,-0.0063054238260158435,-0.0027801650152246005,0.0003827148292732119,-0.013489534992080277,-0.007778122728514858
2018-05-23,0.0064116005696892575,0.009859061527806245,0.0043934942755525785,-0.004601482637165533,0.003550564679544399,0.01189739166638848,0.0205729641075032,0.0027512745561175667,0.008950964805928718,-0.004318086060614235,0.006246880139823219
2018-05-24,-0.001114997960306563,-0.0002534870251494903,-0.00972068216190558,-0.011200588176423443,-0.0018869889255214156,-0.0035474734556751875,0.0006060135744547779,-0.002048310852830415,7.563905824725659e-05,-0.0019274550848417116,-0.02288485448502675
2018-05-25,0.0022854920304651305,-0.011730881480041422,0.000988806875504622,-0.00512470981374602,0.0018905563844819895,0.0005084181291843404,0.006419323877937977,-0.002382755218416688,-0.004624709337902377,-0.004707196115162016,-0.019434460639034312
2018-05-29,-0.0036059510512385096,-0.014308968444741943,-0.017041302779755463,-0.042743417772954095,0.006603591552300836,-0.003558545580076289,-0.002767987469781241,-0.011500838386125811,-0.012112005202372988,-0.0007277534211216352,-0.003684352623465892
2018-05-30,-0.0021289558939585618,0.011977372145407061,0.013149121968320854,0.022845059038202553,0.010543686367752159,0.009591447458215496,0.017700175139718333,0.013344248047233886,0.007325473925479775,0.020873962035643068,0.03927539568565841
2018-05-31,-0.0033599053482603614,-0.022835135009202534,-0.011159710194346806,-0.012367410025686532,-0.0030141581417892915,-0.001111902691323552,-0.003162165199212863,-0.006125769158253691,0.0006124622539402935,-0.0187830530422064,-0.003190171103875983
2018-06-01,0.018033940185772757,0.010598410134171177,0.013710195708946049,0.01298959982176573,0.002790702673481027,0.019728750977778375,0.02153115079239143,0.009817464084704408,0.0009945030676601352,0.005452237091825518,0.007262687226550657
2018-06-04,0.008357801671611487,-0.006644077393327619,0.005690113803845209,0.00046097740929296194,0.008580729839218648,0.008731196675833441,0.028064727876875972,0.004751831036783782,0.016965989689105232,0.029280498116031284,-0.010509794109374915
2018-06-05,0.007715202653517217,0.003344198832700984,-0.003853935057804736,-0.0056244622796775,-0.008737788124295709,0.0051145754069108484,0.0008306021625368309,0.0007275402414204102,0.0036820240203094823,-0.009365298281076795,-0.0035813822099158843
2018-06-06,0.0034658761701791274,0.02287393340428201,0.010783634023817434,0.023367982162417977,0.008118771952914328,0.0029355742894472403,0.0003019584662313779,0.008360283975539229,0.020365553675876447,-0.0007091006046296977,0.01710444849862358
2018-06-07,-0.0026807787520803927,-0.0014054829222890364,0.004397797064943365,0.00398709521382723,-0.00046021301255683156,-0.015708971515000947,-0.00848596302438176,-0.00010815067279645874,-0.017904409535215993,0.004612005080344872,0.009992836249416825
2018-06-08,-0.009097420801782441,-0.0062062927542230195,0.005918894666554042,0.0027978383687397024,0.011740382376772773,0.007434525531880842,-0.0023584305271350248,0.002956521348368657,0.006724647979430731,-0.0069453191833291905,0.008687236546677246
2018-06-11,-0.0024518607698476025,0.006309876877010234,-0.01128456972085512,-0.0025201232796194795,0.004095626748578773,-0.005706712699970584,-0.006329017583782792,0.001329655327600765,-0.006160595977104277,-0.0007112862230900241,-0.0059810367221802
2018-06-12,0.005490813762068392,0.00761314750683284,-0.000978401410759444,-0.005774785929098414,0.006345161546930322,0.002573019131962395,0.007520526892743851,0.0012929010695146292,0.007094682432547295,-0.0023724886800277067,-0.008182969617673397
2018-06-13,-0.008217094027745175,-0.017651754993475155,0.0007343450354968528,-0.001996320700321297,-0.005179233909135883,-0.0045405189169134275,-0.0006855187631840121,-0.0031912115810642794,-0.003410950913653288,-0.00011872247256883295,-0.011040567139682933
2018-06-14,0.0005245092171159982,-0.010148203474885875,-0.0017940587223361781,-0.017641354523577957,-0.004795662681279955,0.005651774664286124,0.017187505282916682,0.0025179428097785728,0.004464419216566817,-0.00356761970916597,0.0046616176922582575
2018-06-15,-0.010272717213551497,-0.020373171419013292,0.0016339220369561147,-0.0012030698842064869,0.012390951985047138,-0.012719483616142613,-0.006181871496182656,-0.0012758394442202725,0.0007405834468001693,-0.0010743027039543662,-0.015019871796111861
2018-06-18,-0.0005295897218612344,-0.008932240739861097,-0.010521233221989057,0.0025948311345458386,-0.01291925018534179,0.007290722926798665,-0.0006408568257214586,-0.002056873564619477,0.008142300895951804,-0.008362773060468842,0.001983313724146285
2018-06-19,-0.01615945828843046,-0.036185202151419515,0.01030329211488512,-0.005823634178949488,0.0011478665381909892,0.0,-0.01855980596956719,-0.0038324550364223775,-0.008003062329788313,0.00734923735692905,-0.0014846761682336673
2018-06-20,0.004362209045469578,-0.001186194722965772,-0.004323884391025046,-9.306594040958682e-05,-0.007798063159080715,0.010013946693094633,0.008225478240563966,0.0017059670060437515,0.0028865693645174773,0.0,-0.0030977815749215765
2018-06-21,-0.005577026916752881,-0.025151977246193447,-0.004834698387347847,-0.00027886923754083526,-0.0039294501372018065,-0.007166191160522195,-0.019823818345608868,-0.006269185281940426,-0.007158605264399265,0.007176047605595315,-0.009446894069259693
2018-06-22,-0.002911398250734276,0.002938375363954915,0.011445144543593688,-0.016370714747227066,0.0037132216271833496,-0.007217752838931113,-0.023958708245673366,0.0018234677585688974,0.005946626083830786,0.00724394578744203,0.021207019128476334
2018-06-25,-0.01487152399566194,-0.024010110282937314,-0.0020350982028977116,-0.00907793178994254,0.007629841960919537,-0.02011757200962827,-0.047140902937962026,-0.013612913772396484,-0.032513308939202346,0.01945272722350655,-0.02015240267106433
2018-06-26,0.012406136990002592,-0.007614785287478054,-0.0019577652576753257,0.0006679832872273916,-0.005736835543041385,0.007012951480625196,0.012002294862394125,0.0022139276162111976,0.012373505598515688,-0.005666757370588638,0.011286946779264007
2018-06-27,-0.0014641797411213409,-0.006861749721795651,-0.006048413589942903,-0.015449085933779139,-0.006000158354694696,-0.015542802985065052,-0.02591015255917084,-0.00828409485768311,-0.011543075390777813,0.010584018977537246,0.013268885615213666
